customer_id,product_id,licenses_purchased,purchase_date,licenses_activated,activation_date,usage_last_month,usage_last_quarter,usage_last_year,expiration_date,activation_date_only,activation_time_only
6942,P254,49,2021-03-16 10:46:06,15,2025-05-28 12:13:13,2,7,7,2024-03-15 10:46:06,2025-05-28,12:13:13.129762
8800,P166,72,2015-06-25 23:34:20,30,2015-08-23 20:29:34,21,24,25,2018-06-24 23:34:20,2015-08-23,20:29:34
8800,P166,81,2018-06-24 21:39:53,77,2018-07-13 11:17:15,52,62,64,2021-06-23 21:39:53,2018-07-13,11:17:15
8800,P166,19,2021-06-23 17:45:30,4,2021-12-08 15:05:35,0,1,2,2024-06-22 17:45:30,2021-12-08,15:05:35
9293,P173,32,2017-10-15 03:05:18,4,2025-07-15 17:13:23,0,0,1,2020-10-14 03:05:18,2025-07-15,17:13:23.129762
17935,P296,14,2021-07-21 20:28:57,9,2022-01-05 04:31:58,1,1,1,2024-07-20 20:28:57,2022-01-05,04:31:58
4280,P290,87,2019-04-09 11:38:47,37,2024-10-29 17:21:40,0,0,0,2022-04-08 11:38:47,2024-10-29,17:21:40.129762
15904,P404,53,2016-09-21 08:36:02,20,2017-01-20 02:04:13,11,13,14,2019-09-21 08:36:02,2017-01-20,02:04:13
15904,P404,40,2019-09-21 10:56:07,7,2020-02-24 12:32:20,0,3,3,2022-09-20 10:56:07,2020-02-24,12:32:20
11264,P458,88,2018-11-01 02:58:42,51,2019-02-18 21:15:49,20,30,46,2021-10-31 02:58:42,2019-02-18,21:15:49
11264,P458,70,2021-10-31 17:13:24,33,2022-04-04 04:03:14,14,24,28,2024-10-30 17:13:24,2022-04-04,04:03:14
1587,P24,17,2018-10-20 13:38:53,4,2019-04-07 17:31:16,3,4,4,2021-10-19 13:38:53,2019-04-07,17:31:16
1587,P24,77,2021-10-19 13:56:01,3,2022-03-04 10:07:32,0,0,0,2024-10-18 13:56:01,2022-03-04,10:07:32
3263,P321,4,2015-11-05 08:23:37,4,2025-03-06 02:46:31,1,1,1,2018-11-04 08:23:37,2025-03-06,02:46:31.129762
15060,P9,55,2017-11-22 06:30:22,12,2018-04-17 23:15:08,5,5,8,2020-11-21 06:30:22,2018-04-17,23:15:08
4072,P476,72,2021-01-04 02:40:50,66,2021-06-24 01:35:35,6,13,22,2024-01-04 02:40:50,2021-06-24,01:35:35
5177,P226,13,2016-04-07 07:10:17,4,2016-04-29 04:07:45,0,1,3,2019-04-07 07:10:17,2016-04-29,04:07:45
5177,P226,63,2019-04-07 19:26:15,62,2019-06-10 18:58:46,2,2,2,2022-04-06 19:26:15,2019-06-10,18:58:46
14960,P1,23,2015-04-22 23:03:53,5,2015-08-31 03:15:49,3,4,4,2018-04-21 23:03:53,2015-08-31,03:15:49
14960,P1,85,2018-04-21 10:07:38,30,2018-08-26 02:57:34,0,0,0,2021-04-20 10:07:38,2018-08-26,02:57:34
14019,P104,98,2017-08-04 09:09:42,4,2025-02-26 11:00:37,2,2,4,2020-08-03 09:09:42,2025-02-26,11:00:37.129762
4323,P452,13,2016-11-26 15:31:43,3,2017-02-05 21:47:45,2,2,2,2019-11-26 15:31:43,2017-02-05,21:47:45
4323,P452,74,2019-11-26 10:45:51,21,2024-11-02 13:17:45,10,19,19,2022-11-25 10:45:51,2024-11-02,13:17:45.129762
9892,P82,20,2020-06-28 22:31:39,19,2020-10-15 15:54:57,1,1,5,2023-06-28 22:31:39,2020-10-15,15:54:57
8980,P48,6,2015-07-06 04:06:52,4,2025-02-22 07:10:15,2,2,2,2018-07-05 04:06:52,2025-02-22,07:10:15.129762
11811,P129,20,2021-04-13 04:07:48,18,2025-03-08 02:54:09,5,11,17,2024-04-12 04:07:48,2025-03-08,02:54:09.129762
2701,P191,17,2015-01-19 16:18:32,2,2015-06-19 10:34:54,1,2,2,2018-01-18 16:18:32,2015-06-19,10:34:54
2701,P191,46,2018-01-18 14:53:09,18,2018-07-06 16:11:40,9,14,18,2021-01-17 14:53:09,2018-07-06,16:11:40
2701,P191,87,2021-01-17 14:53:23,13,2025-02-21 16:45:54,3,4,5,2024-01-17 14:53:23,2025-02-21,16:45:54.129762
5424,P27,40,2021-06-16 02:51:18,33,2021-09-06 08:11:26,2,2,2,2024-06-15 02:51:18,2021-09-06,08:11:26
12988,P321,49,2021-07-10 00:56:35,20,2025-06-07 15:07:41,9,11,14,2024-07-09 00:56:35,2025-06-07,15:07:41.129762
10011,P372,80,2018-12-20 10:16:33,63,2025-01-12 16:22:44,17,20,22,2021-12-19 10:16:33,2025-01-12,16:22:44.129762
7673,P220,98,2015-03-11 22:13:54,0,,0,0,0,2018-03-10 22:13:54,,
2989,P361,24,2017-08-05 14:58:09,7,2017-08-18 05:18:07,4,6,7,2020-08-04 14:58:09,2017-08-18,05:18:07
3119,P1,55,2020-01-28 05:15:38,15,2025-01-07 12:35:35,2,5,7,2023-01-27 05:15:38,2025-01-07,12:35:35.129762
6994,P245,59,2019-04-21 11:43:59,23,2019-09-08 17:10:13,12,14,17,2022-04-20 11:43:59,2019-09-08,17:10:13
2554,P68,91,2017-09-19 18:33:45,88,2018-03-10 21:06:52,2,2,2,2020-09-18 18:33:45,2018-03-10,21:06:52
2554,P68,80,2020-09-18 05:35:07,34,2025-04-06 05:28:12,15,19,33,2023-09-18 05:35:07,2025-04-06,05:28:12.129762
19454,P116,40,2017-06-07 06:18:36,12,2017-11-28 21:03:42,1,1,1,2020-06-06 06:18:36,2017-11-28,21:03:42
19454,P116,17,2020-06-06 08:03:53,0,,2,2,2,2023-06-06 08:03:53,,
17022,P349,100,2017-03-09 20:49:53,25,2025-03-25 11:48:16,9,17,24,2020-03-08 20:49:53,2025-03-25,11:48:16.129762
14584,P5,86,2020-09-21 05:19:16,63,2021-01-22 21:35:09,4,12,18,2023-09-21 05:19:16,2021-01-22,21:35:09
265,P357,80,2016-06-16 18:27:59,69,2016-11-17 20:31:08,40,48,51,2019-06-16 18:27:59,2016-11-17,20:31:08
11259,P419,38,2018-03-09 05:02:28,23,2018-06-16 23:40:08,1,1,1,2021-03-08 05:02:28,2018-06-16,23:40:08
11259,P419,19,2021-03-08 06:05:05,17,2025-06-18 11:26:09,4,4,5,2024-03-07 06:05:05,2025-06-18,11:26:09.129762
3952,P441,3,2017-05-10 14:28:24,1,2024-11-17 18:34:36,0,0,0,2020-05-09 14:28:24,2024-11-17,18:34:36.129762
13839,P356,53,2015-04-13 17:22:30,48,2015-07-03 01:00:19,1,1,1,2018-04-12 17:22:30,2015-07-03,01:00:19
13839,P356,83,2018-04-12 17:17:54,30,2018-08-07 14:10:44,15,21,29,2021-04-11 17:17:54,2018-08-07,14:10:44
13839,P356,65,2021-04-11 12:14:55,9,2025-04-08 22:37:56,0,2,2,2024-04-10 12:14:55,2025-04-08,22:37:56.129762
4332,P245,85,2015-03-20 01:47:55,66,2015-05-13 00:52:58,32,37,50,2018-03-19 01:47:55,2015-05-13,00:52:58
4332,P245,4,2018-03-19 01:24:50,2,2018-07-14 22:43:25,0,0,0,2021-03-18 01:24:50,2018-07-14,22:43:25
2321,P118,42,2016-10-06 12:21:52,18,2025-01-08 19:27:13,9,10,12,2019-10-06 12:21:52,2025-01-08,19:27:13.129762
12553,P46,44,2015-04-13 11:47:59,14,2015-06-25 17:41:58,7,8,10,2018-04-12 11:47:59,2015-06-25,17:41:58
12553,P46,55,2018-04-12 12:47:54,28,2018-05-15 18:14:52,4,5,14,2021-04-11 12:47:54,2018-05-15,18:14:52
12553,P46,39,2021-04-11 18:00:17,28,2021-07-13 04:11:05,8,12,21,2024-04-10 18:00:17,2021-07-13,04:11:05
3357,P53,78,2016-06-10 17:03:24,57,2024-10-29 03:01:33,5,9,29,2019-06-10 17:03:24,2024-10-29,03:01:33.129762
10268,P189,6,2015-02-14 11:24:54,0,,2,2,2,2018-02-13 11:24:54,,
10268,P189,78,2018-02-13 05:59:05,47,2018-03-11 05:39:51,1,1,1,2021-02-12 05:59:05,2018-03-11,05:39:51
10268,P189,36,2021-02-12 08:00:05,11,2021-05-12 08:43:52,5,10,10,2024-02-12 08:00:05,2021-05-12,08:43:52
9806,P71,66,2019-01-17 10:33:45,30,2019-04-22 22:06:26,0,0,0,2022-01-16 10:33:45,2019-04-22,22:06:26
12542,P397,48,2020-09-15 19:28:36,48,2021-02-08 17:58:52,16,30,42,2023-09-15 19:28:36,2021-02-08,17:58:52
4363,P329,22,2016-07-17 10:25:32,15,2016-09-22 04:57:28,1,1,6,2019-07-17 10:25:32,2016-09-22,04:57:28
4363,P329,67,2019-07-17 15:59:11,55,2019-10-07 23:02:59,6,23,26,2022-07-16 15:59:11,2019-10-07,23:02:59
4682,P36,100,2018-09-22 08:23:06,76,2018-10-21 04:20:20,11,17,27,2021-09-21 08:23:06,2018-10-21,04:20:20
17384,P289,22,2016-08-11 14:57:06,6,2016-08-17 15:43:15,2,2,2,2019-08-11 14:57:06,2016-08-17,15:43:15
17384,P289,48,2019-08-11 20:24:12,39,2025-04-03 12:32:11,10,10,18,2022-08-10 20:24:12,2025-04-03,12:32:11.129762
278,P313,88,2018-02-08 00:04:18,80,2018-04-29 13:22:08,2,2,2,2021-02-07 00:04:18,2018-04-29,13:22:08
278,P313,62,2021-02-07 22:36:53,10,2021-07-27 07:41:35,6,9,10,2024-02-07 22:36:53,2021-07-27,07:41:35
5378,P226,20,2019-12-08 18:17:02,16,2019-12-27 20:46:06,0,0,0,2022-12-07 18:17:02,2019-12-27,20:46:06
11508,P370,59,2015-01-20 16:16:26,6,2015-05-19 10:20:01,1,1,3,2018-01-19 16:16:26,2015-05-19,10:20:01
11508,P370,28,2018-01-19 03:26:51,20,2018-06-15 07:55:13,4,6,9,2021-01-18 03:26:51,2018-06-15,07:55:13
11508,P370,7,2021-01-18 01:01:25,1,2025-07-17 03:14:04,1,1,1,2024-01-18 01:01:25,2025-07-17,03:14:04.129762
6982,P322,48,2019-04-05 21:44:50,40,2025-01-24 15:21:04,12,22,28,2022-04-04 21:44:50,2025-01-24,15:21:04.129762
4961,P471,3,2018-01-27 00:58:09,0,,0,0,0,2021-01-26 00:58:09,,
13491,P316,28,2018-09-27 19:02:20,27,2018-10-23 18:04:27,0,0,0,2021-09-26 19:02:20,2018-10-23,18:04:27
14497,P441,73,2015-12-13 08:46:37,25,2016-01-11 09:37:01,1,1,1,2018-12-12 08:46:37,2016-01-11,09:37:01
14497,P441,79,2018-12-12 15:53:04,66,2018-12-23 19:11:43,27,41,48,2021-12-11 15:53:04,2018-12-23,19:11:43
7119,P45,15,2020-03-12 08:49:08,12,2024-11-10 08:25:25,5,9,11,2023-03-12 08:49:08,2024-11-10,08:25:25.129762
3293,P72,39,2017-05-28 12:20:20,38,2017-06-07 18:05:37,0,0,0,2020-05-27 12:20:20,2017-06-07,18:05:37
4036,P302,19,2019-11-26 08:40:33,10,2019-12-09 19:25:02,2,2,2,2022-11-25 08:40:33,2019-12-09,19:25:02
12584,P180,33,2016-05-05 13:13:15,8,2016-08-09 18:27:22,2,3,4,2019-05-05 13:13:15,2016-08-09,18:27:22
14071,P162,20,2015-11-07 04:01:25,0,,0,0,0,2018-11-06 04:01:25,,
4582,P127,100,2015-04-04 13:28:27,67,2015-08-01 21:48:00,0,0,0,2018-04-03 13:28:27,2015-08-01,21:48:00
4582,P127,66,2018-04-03 17:00:31,62,2018-05-24 12:03:33,1,1,1,2021-04-02 17:00:31,2018-05-24,12:03:33
9076,P331,54,2020-10-13 14:48:53,25,2021-02-02 20:25:17,12,17,19,2023-10-13 14:48:53,2021-02-02,20:25:17
2761,P128,92,2020-01-09 03:26:19,63,2020-06-10 14:21:35,1,1,1,2023-01-08 03:26:19,2020-06-10,14:21:35
18134,P308,60,2017-07-12 22:07:15,29,2018-01-06 18:35:22,15,16,24,2020-07-11 22:07:15,2018-01-06,18:35:22
18134,P308,65,2020-07-11 20:53:11,27,2020-11-23 11:42:24,15,19,20,2023-07-11 20:53:11,2020-11-23,11:42:24
19662,P370,81,2021-12-18 04:31:55,37,2025-02-27 03:32:47,23,29,31,2024-12-17 04:31:55,2025-02-27,03:32:47.129762
19910,P146,20,2015-12-01 03:54:19,20,2016-01-30 16:20:39,2,2,2,2018-11-30 03:54:19,2016-01-30,16:20:39
19910,P146,38,2018-11-30 06:35:35,22,2024-12-16 00:20:45,10,15,20,2021-11-29 06:35:35,2024-12-16,00:20:45.129762
879,P435,62,2015-06-25 11:19:38,42,2015-12-05 16:01:38,0,0,0,2018-06-24 11:19:38,2015-12-05,16:01:38
879,P435,90,2018-06-24 17:00:07,78,2018-08-16 00:51:47,12,12,35,2021-06-23 17:00:07,2018-08-16,00:51:47
879,P435,10,2021-06-23 21:29:30,5,2021-06-27 01:27:49,0,0,0,2024-06-22 21:29:30,2021-06-27,01:27:49
9885,P106,82,2021-09-04 04:13:04,48,2021-12-04 11:52:21,16,22,35,2024-09-03 04:13:04,2021-12-04,11:52:21
16966,P311,74,2018-06-02 12:12:57,8,2018-11-04 03:09:37,7,7,7,2021-06-01 12:12:57,2018-11-04,03:09:37
16966,P311,97,2021-06-01 04:07:55,97,2021-09-04 06:10:36,2,2,2,2024-05-31 04:07:55,2021-09-04,06:10:36
16697,P97,34,2020-10-28 07:00:02,18,2024-09-30 16:39:03,9,12,12,2023-10-28 07:00:02,2024-09-30,16:39:03.129762
12837,P152,82,2016-09-01 05:24:55,67,2016-10-22 11:20:20,1,1,1,2019-09-01 05:24:55,2016-10-22,11:20:20
12837,P152,95,2019-09-01 22:41:06,28,2024-09-15 00:25:29,1,1,1,2022-08-31 22:41:06,2024-09-15,00:25:29.129762
1789,P402,14,2018-02-09 05:27:46,4,2018-04-25 10:05:00,2,3,3,2021-02-08 05:27:46,2018-04-25,10:05:00
1789,P402,94,2021-02-08 03:18:12,48,2021-06-19 02:31:05,2,2,2,2024-02-08 03:18:12,2021-06-19,02:31:05
7843,P254,93,2018-05-23 22:34:46,17,2018-10-24 09:33:05,1,1,1,2021-05-22 22:34:46,2018-10-24,09:33:05
12645,P58,75,2017-04-18 15:56:21,37,2017-05-24 08:33:51,0,0,0,2020-04-17 15:56:21,2017-05-24,08:33:51
12645,P58,84,2020-04-17 10:52:38,39,2025-02-15 08:16:16,4,7,13,2023-04-17 10:52:38,2025-02-15,08:16:16.129762
7900,P256,2,2015-02-01 09:40:37,0,,0,0,0,2018-01-31 09:40:37,,
7900,P256,15,2018-01-31 14:33:20,15,2018-04-14 01:46:56,2,2,2,2021-01-30 14:33:20,2018-04-14,01:46:56
7900,P256,5,2021-01-30 11:28:45,5,2021-07-09 04:53:09,2,2,2,2024-01-30 11:28:45,2021-07-09,04:53:09
19462,P37,73,2021-04-08 07:59:59,43,2021-04-11 09:47:41,9,14,14,2024-04-07 07:59:59,2021-04-11,09:47:41
17311,P456,82,2015-11-06 12:44:13,47,2016-03-03 04:27:00,21,33,37,2018-11-05 12:44:13,2016-03-03,04:27:00
17311,P456,40,2018-11-05 16:46:53,23,2019-03-11 17:54:07,2,2,2,2021-11-04 16:46:53,2019-03-11,17:54:07
17311,P456,15,2021-11-04 14:22:07,2,2022-03-10 22:04:20,0,1,1,2024-11-03 14:22:07,2022-03-10,22:04:20
396,P185,12,2016-02-11 13:37:19,5,2016-05-01 21:12:50,1,1,1,2019-02-10 13:37:19,2016-05-01,21:12:50
396,P185,9,2019-02-10 02:14:20,7,2019-08-05 21:27:42,2,2,2,2022-02-09 02:14:20,2019-08-05,21:27:42
10371,P68,36,2015-06-26 05:21:27,34,2025-04-04 10:56:40,22,29,29,2018-06-25 05:21:27,2025-04-04,10:56:40.129762
12676,P441,79,2015-11-20 17:26:42,18,2016-04-06 15:13:27,3,3,7,2018-11-19 17:26:42,2016-04-06,15:13:27
12676,P441,62,2018-11-19 03:20:14,21,2019-03-02 00:49:04,8,17,21,2021-11-18 03:20:14,2019-03-02,00:49:04
18625,P216,83,2019-02-22 23:34:20,16,2025-02-21 01:44:48,1,1,1,2022-02-21 23:34:20,2025-02-21,01:44:48.129762
11974,P280,49,2015-02-11 20:45:34,48,2024-07-28 05:19:35,20,25,37,2018-02-10 20:45:34,2024-07-28,05:19:35.129762
5662,P391,30,2018-04-06 11:47:07,21,2018-08-25 22:42:17,12,12,15,2021-04-05 11:47:07,2018-08-25,22:42:17
5662,P391,46,2021-04-05 02:12:44,25,2021-04-21 17:00:35,12,22,25,2024-04-04 02:12:44,2021-04-21,17:00:35
15435,P489,35,2017-11-11 06:01:00,19,2018-03-11 02:19:50,15,17,18,2020-11-10 06:01:00,2018-03-11,02:19:50
2392,P9,96,2020-05-14 03:32:13,44,2025-03-15 05:56:47,1,1,1,2023-05-14 03:32:13,2025-03-15,05:56:47.129762
19247,P35,60,2018-12-12 16:52:24,44,2019-03-26 18:21:27,18,36,44,2021-12-11 16:52:24,2019-03-26,18:21:27
452,P135,50,2015-07-02 20:43:22,36,2015-07-08 13:42:45,1,1,1,2018-07-01 20:43:22,2015-07-08,13:42:45
452,P135,11,2018-07-01 13:32:39,0,,1,1,1,2021-06-30 13:32:39,,
452,P135,95,2021-06-30 04:24:48,26,2021-09-04 19:42:43,9,14,22,2024-06-29 04:24:48,2021-09-04,19:42:43
7070,P21,73,2021-05-07 16:18:32,55,2025-06-13 01:12:18,0,0,0,2024-05-06 16:18:32,2025-06-13,01:12:18.129762
1982,P486,50,2019-08-04 06:33:56,40,2019-12-24 10:11:09,2,2,2,2022-08-03 06:33:56,2019-12-24,10:11:09
13041,P260,65,2015-10-04 17:53:54,28,2025-01-27 07:36:29,0,0,0,2018-10-03 17:53:54,2025-01-27,07:36:29.129762
9388,P322,47,2015-08-24 13:47:00,29,2015-09-21 05:49:33,9,14,15,2018-08-23 13:47:00,2015-09-21,05:49:33
16419,P393,12,2016-05-20 04:43:33,5,2016-10-25 11:54:05,2,3,4,2019-05-20 04:43:33,2016-10-25,11:54:05
13613,P217,27,2018-04-03 19:49:51,2,2018-07-31 05:26:06,1,1,2,2021-04-02 19:49:51,2018-07-31,05:26:06
13182,P43,79,2016-06-11 15:27:42,31,2016-09-14 17:33:37,5,8,11,2019-06-11 15:27:42,2016-09-14,17:33:37
17583,P276,50,2021-06-04 19:07:29,13,2021-07-19 10:14:18,7,12,13,2024-06-03 19:07:29,2021-07-19,10:14:18
5004,P143,37,2021-12-07 07:50:21,7,2021-12-14 14:02:39,3,4,4,2024-12-06 07:50:21,2021-12-14,14:02:39
2740,P159,42,2020-09-15 09:41:47,28,2024-11-08 14:09:10,12,21,23,2023-09-15 09:41:47,2024-11-08,14:09:10.129762
2590,P262,42,2015-03-11 17:31:30,32,2015-05-22 19:29:19,13,16,25,2018-03-10 17:31:30,2015-05-22,19:29:19
2590,P262,9,2018-03-10 09:48:42,3,2024-12-15 03:06:33,1,1,1,2021-03-09 09:48:42,2024-12-15,03:06:33.129762
6659,P499,63,2020-04-18 09:30:56,34,2020-08-22 11:45:15,16,27,28,2023-04-18 09:30:56,2020-08-22,11:45:15
5092,P275,34,2020-11-08 00:27:23,5,2021-03-06 05:07:09,2,2,2,2023-11-08 00:27:23,2021-03-06,05:07:09
10707,P201,98,2018-06-14 22:49:02,20,2025-01-05 22:24:18,2,2,2,2021-06-13 22:49:02,2025-01-05,22:24:18.129762
19217,P325,13,2017-05-28 23:57:43,0,,0,0,0,2020-05-27 23:57:43,,
2167,P159,91,2015-09-06 00:13:42,7,2015-11-16 01:53:29,4,4,5,2018-09-05 00:13:42,2015-11-16,01:53:29
2167,P159,88,2018-09-05 15:12:43,14,2018-10-10 16:25:48,4,5,7,2021-09-04 15:12:43,2018-10-10,16:25:48
2167,P159,37,2021-09-04 22:23:06,27,2022-01-12 06:53:38,1,1,1,2024-09-03 22:23:06,2022-01-12,06:53:38
14336,P374,66,2018-09-18 11:54:32,38,2019-02-27 10:41:03,10,11,16,2021-09-17 11:54:32,2019-02-27,10:41:03
14336,P374,11,2021-09-17 09:55:38,1,2024-09-06 09:28:59,1,1,1,2024-09-16 09:55:38,2024-09-06,09:28:59.129762
7820,P30,92,2016-04-21 11:06:01,73,2016-09-07 08:00:47,0,0,0,2019-04-21 11:06:01,2016-09-07,08:00:47
8012,P45,55,2018-07-17 21:38:36,34,2018-11-30 06:47:37,15,21,25,2021-07-16 21:38:36,2018-11-30,06:47:37
8012,P45,8,2021-07-16 01:56:20,3,2021-08-21 10:02:26,1,1,2,2024-07-15 01:56:20,2021-08-21,10:02:26
14238,P60,44,2015-04-07 18:18:38,11,2025-07-02 00:47:25,9,9,11,2018-04-06 18:18:38,2025-07-02,00:47:25.129762
14857,P314,62,2015-12-19 09:49:20,3,2016-02-11 02:16:54,0,0,0,2018-12-18 09:49:20,2016-02-11,02:16:54
14857,P314,53,2018-12-18 12:09:07,31,2019-05-30 18:30:26,3,5,15,2021-12-17 12:09:07,2019-05-30,18:30:26
14857,P314,93,2021-12-17 03:22:47,29,2025-06-13 13:25:33,8,11,12,2024-12-16 03:22:47,2025-06-13,13:25:33.129762
19951,P29,6,2019-06-19 01:49:01,2,2025-03-14 23:15:50,0,0,0,2022-06-18 01:49:01,2025-03-14,23:15:50.129762
10135,P342,82,2016-05-27 09:04:18,19,2025-06-08 23:20:31,8,8,8,2019-05-27 09:04:18,2025-06-08,23:20:31.129762
5756,P62,94,2021-11-27 09:46:09,93,2022-05-12 04:57:15,31,55,68,2024-11-26 09:46:09,2022-05-12,04:57:15
416,P363,91,2021-03-03 02:57:30,43,2025-05-04 16:12:38,8,19,21,2024-03-02 02:57:30,2025-05-04,16:12:38.129762
4497,P360,11,2017-10-13 13:44:41,9,2018-03-25 23:50:20,3,7,7,2020-10-12 13:44:41,2018-03-25,23:50:20
4497,P360,36,2020-10-12 15:03:27,22,2021-01-03 13:38:24,2,5,12,2023-10-12 15:03:27,2021-01-03,13:38:24
372,P84,13,2021-08-15 14:07:11,10,2021-09-02 08:44:47,2,2,2,2024-08-14 14:07:11,2021-09-02,08:44:47
16267,P488,93,2015-08-13 00:42:55,61,2015-12-17 20:42:55,38,51,56,2018-08-12 00:42:55,2015-12-17,20:42:55
16267,P488,100,2018-08-12 23:17:19,20,2018-11-08 04:45:51,1,1,1,2021-08-11 23:17:19,2018-11-08,04:45:51
11361,P268,70,2015-04-20 16:40:48,63,2015-05-02 06:31:06,16,26,28,2018-04-19 16:40:48,2015-05-02,06:31:06
16949,P401,70,2021-09-14 19:41:32,38,2025-04-01 07:06:44,2,2,2,2024-09-13 19:41:32,2025-04-01,07:06:44.129762
8496,P86,61,2019-07-17 20:43:13,1,2025-02-20 18:00:20,2,2,2,2022-07-16 20:43:13,2025-02-20,18:00:20.129762
12186,P65,1,2018-06-07 08:47:26,0,,0,0,0,2021-06-06 08:47:26,,
12186,P65,65,2021-06-06 07:08:09,14,2021-07-21 18:37:32,4,6,9,2024-06-05 07:08:09,2021-07-21,18:37:32
8807,P376,48,2016-12-26 00:36:17,46,2017-03-17 12:23:58,3,5,16,2019-12-26 00:36:17,2017-03-17,12:23:58
3869,P395,19,2018-07-06 15:28:27,8,2025-06-11 08:32:44,2,2,2,2021-07-05 15:28:27,2025-06-11,08:32:44.129762
962,P172,87,2019-12-17 08:07:40,54,2020-04-14 04:44:55,23,27,28,2022-12-16 08:07:40,2020-04-14,04:44:55
14069,P140,26,2016-10-25 16:12:46,7,2016-12-16 08:41:38,2,2,4,2019-10-25 16:12:46,2016-12-16,08:41:38
14069,P140,93,2019-10-25 16:37:50,51,2020-03-09 21:00:22,34,35,49,2022-10-24 16:37:50,2020-03-09,21:00:22
17166,P33,45,2019-02-13 23:09:15,11,2019-05-11 00:41:06,2,2,2,2022-02-12 23:09:15,2019-05-11,00:41:06
8617,P365,63,2016-08-18 23:40:23,29,2016-09-23 03:18:01,7,12,14,2019-08-18 23:40:23,2016-09-23,03:18:01
8617,P365,77,2019-08-18 00:42:12,51,2019-10-11 09:53:50,2,2,2,2022-08-17 00:42:12,2019-10-11,09:53:50
18896,P322,93,2018-08-05 13:42:40,19,2018-11-25 19:16:45,1,1,1,2021-08-04 13:42:40,2018-11-25,19:16:45
2526,P255,53,2018-09-28 21:45:14,28,2019-03-28 17:15:18,1,2,9,2021-09-27 21:45:14,2019-03-28,17:15:18
14916,P262,74,2018-09-26 07:13:02,72,2018-12-28 13:57:33,32,55,71,2021-09-25 07:13:02,2018-12-28,13:57:33
11801,P29,31,2015-01-23 04:17:35,15,2024-09-09 11:09:09,9,10,10,2018-01-22 04:17:35,2024-09-09,11:09:09.129762
16372,P440,19,2018-02-07 09:01:25,18,2018-04-09 20:31:36,10,15,15,2021-02-06 09:01:25,2018-04-09,20:31:36
16372,P440,77,2021-02-06 11:30:48,70,2024-08-05 05:49:28,4,6,22,2024-02-06 11:30:48,2024-08-05,05:49:28.129762
18576,P86,46,2020-12-23 00:01:37,33,2021-06-01 19:00:09,16,19,19,2023-12-23 00:01:37,2021-06-01,19:00:09
12049,P81,41,2017-11-26 10:04:55,1,2018-02-04 05:06:14,0,0,0,2020-11-25 10:04:55,2018-02-04,05:06:14
12049,P81,93,2020-11-25 15:23:17,77,2021-01-23 01:13:37,50,65,65,2023-11-25 15:23:17,2021-01-23,01:13:37
8360,P396,64,2020-01-16 14:09:09,56,2020-02-27 18:53:36,27,51,51,2023-01-15 14:09:09,2020-02-27,18:53:36
3372,P458,2,2016-04-02 15:00:08,0,,1,1,1,2019-04-02 15:00:08,,
18806,P346,79,2018-07-26 22:27:44,60,2018-12-19 06:22:18,7,11,28,2021-07-25 22:27:44,2018-12-19,06:22:18
18806,P346,46,2021-07-25 17:24:41,15,2021-12-26 14:24:48,2,2,2,2024-07-24 17:24:41,2021-12-26,14:24:48
3780,P117,44,2021-01-16 01:01:25,0,,2,2,2,2024-01-16 01:01:25,,
16674,P2,73,2015-09-12 18:57:42,28,2015-10-23 23:52:58,15,20,24,2018-09-11 18:57:42,2015-10-23,23:52:58
16674,P2,24,2018-09-11 05:08:06,6,2018-11-29 04:42:45,2,2,4,2021-09-10 05:08:06,2018-11-29,04:42:45
16674,P2,84,2021-09-10 14:25:36,10,2022-02-11 20:38:39,6,6,7,2024-09-09 14:25:36,2022-02-11,20:38:39
1444,P440,45,2015-08-01 21:48:27,42,2016-01-03 09:33:31,23,34,35,2018-07-31 21:48:27,2016-01-03,09:33:31
403,P126,18,2021-02-26 15:18:02,16,2021-07-06 11:25:06,1,1,5,2024-02-26 15:18:02,2021-07-06,11:25:06
1507,P242,41,2016-02-09 17:28:56,8,2016-06-22 12:07:44,2,4,4,2019-02-08 17:28:56,2016-06-22,12:07:44
1507,P242,65,2019-02-08 00:49:41,30,2025-01-01 09:05:34,15,21,22,2022-02-07 00:49:41,2025-01-01,09:05:34.129762
11927,P197,20,2015-10-04 13:03:16,20,2016-04-02 12:37:38,2,2,2,2018-10-03 13:03:16,2016-04-02,12:37:38
4918,P92,71,2019-09-03 08:00:38,34,2019-11-05 01:54:05,12,23,27,2022-09-02 08:00:38,2019-11-05,01:54:05
1159,P284,7,2018-11-28 08:32:29,5,2025-06-22 18:54:35,1,2,4,2021-11-27 08:32:29,2025-06-22,18:54:35.129762
13742,P115,51,2017-05-21 11:00:54,6,2017-06-15 15:54:50,2,2,2,2020-05-20 11:00:54,2017-06-15,15:54:50
10545,P128,51,2017-01-14 11:55:24,40,2017-05-05 13:50:17,14,28,33,2020-01-14 11:55:24,2017-05-05,13:50:17
13640,P469,55,2017-12-15 15:34:57,21,2018-05-12 22:27:48,5,6,11,2020-12-14 15:34:57,2018-05-12,22:27:48
13640,P469,13,2020-12-14 09:31:17,9,2025-04-29 10:14:25,0,2,2,2023-12-14 09:31:17,2025-04-29,10:14:25.129762
10484,P139,16,2018-01-19 04:29:27,0,,1,1,1,2021-01-18 04:29:27,,
